stratum,adm_state,state,trucktype,tabtrucks,bodytype,adm_modelyear,vius_gvw,miles_annl,miles_life,mpg,opclass,opclass_mtr,opclass_own,opclass_psl,opclass_pvt,opclass_rnt,transmssn,trip_primary,trip0_50,trip051_100,trip101_200,trip201_500,trip500more,adm_make,business
205,20,KS,5,36.7983,-99,9,13,54516,764867,-99,2,100,0,0,0,0,2,7,-99,-99,-99,-99,-99,11,-99
205,20,KS,5,36.7983,-99,9,12,25922,112418,5,1,0,0,0,100,0,2,3,0,100,0,0,0,12,6
205,20,KS,5,36.7983,-99,3,12,130844,369538,4.6,2,100,0,0,0,0,2,6,0,0,0,5,95,5,1
205,20,KS,5,36.7983,-99,14,12,20595,496024,4.5,1,0,0,0,100,0,2,2,29,21,28,16,6,16,9
205,20,KS,5,36.7983,-99,2,12,47076,102000,-99,4,0,0,0,0,100,2,4,25,25,25,25,0,12,2
205,20,KS,5,36.7983,-99,10,13,1727,608355,10,1,0,0,0,100,0,2,2,100,0,0,0,0,5,3
205,20,KS,5,36.7983,-99,9,13,44043,856386,4.6,1,0,0,0,100,0,2,3,0,40,10,30,20,16,7
205,20,KS,5,36.7983,-99,8,12,80000,800000,5.5,2,100,0,0,0,0,2,4,10,10,35,35,10,5,1
205,20,KS,5,36.7983,-99,3,12,112000,325537,5.7,2,100,0,0,0,0,2,6,0,0,0,10,90,5,1
205,20,KS,5,36.7983,-99,4,13,45190,153029,4.5,3,0,100,0,0,0,3,4,25,0,75,0,0,11,3
205,20,KS,5,36.7983,-99,1,12,100000,132000,6,1,0,0,0,100,0,2,4,0,20,40,40,0,5,8
205,20,KS,5,36.7983,-99,7,13,15000,675000,5.5,2,90,0,0,10,0,2,5,0,10,8,80,1,11,1
205,20,KS,5,36.7983,-99,5,13,33558,100000,5,3,0,100,0,0,0,2,7,-99,-99,-99,-99,-99,16,1
205,20,KS,5,36.7983,-99,5,12,155389,425314,5,2,100,0,0,0,0,-99,6,0,0,0,0,100,5,1
205,20,KS,5,36.7983,-99,15,11,5000,635020,5,1,0,0,0,100,0,2,2,100,0,0,0,0,16,3
205,20,KS,5,36.7983,11,16,11,17343,709760,5.5,3,0,100,0,0,0,2,2,100,0,0,0,0,5,1
205,20,KS,5,36.7983,-99,6,12,99000,600000,6.5,2,100,0,0,0,0,2,4,0,0,100,0,0,5,1
205,20,KS,5,36.7983,11,9,11,25000,388446,5.4,3,0,100,0,0,0,2,2,100,0,0,0,0,5,4
205,20,KS,5,36.7983,-99,9,11,58000,957000,-99,1,0,0,0,100,0,2,5,0,0,0,100,0,5,-99
205,20,KS,5,36.7983,20,15,9,42000,342000,6.3,2,100,0,0,0,0,2,2,50,35,10,5,0,20,1
205,20,KS,5,36.7983,-99,13,13,2726,672955,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,16,3
205,20,KS,5,36.7983,-99,9,10,10500,228336,7,2,100,0,0,0,0,2,2,80,19,0,1,0,8,1
205,20,KS,5,36.7983,-99,3,12,170800,638900,4.8,3,0,100,0,0,0,2,6,0,0,0,41,59,16,1
205,20,KS,5,36.7983,-99,15,13,27898,645735,5,1,0,0,0,100,0,2,6,0,8,2,10,80,11,6
205,20,KS,5,36.7983,-99,7,12,150000,525000,6,1,0,0,0,100,0,2,3,0,100,0,0,0,16,7
205,20,KS,5,36.7983,-99,12,11,1000,1040000,5.1,1,0,0,0,100,0,2,2,100,0,0,0,0,16,3
205,20,KS,5,36.7983,26,17,11,10000,1500000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,11,3
205,20,KS,5,36.7983,-99,2,12,47845,77089,4.2,1,0,0,0,100,0,2,2,80,20,0,0,0,16,7
205,20,KS,5,36.7983,-99,4,12,142188,705561,5.9,2,100,0,0,0,0,2,6,0,0,0,0,100,5,1
205,20,KS,5,36.7983,21,7,9,39585,405683,6.5,1,0,0,0,100,0,2,3,10,45,45,0,0,12,3
205,20,KS,5,36.7983,14,12,7,11216,263216,9,1,0,0,0,100,0,2,2,70,20,0,0,0,8,3
205,20,KS,5,36.7983,11,12,12,22005,721227,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,5,7
205,20,KS,5,36.7983,-99,17,11,23847,553511,-99,3,0,100,0,0,0,2,7,-99,-99,-99,-99,-99,20,1
205,20,KS,5,36.7983,-99,15,13,700,693798,8.3,1,0,0,0,100,0,2,2,100,0,0,0,0,8,3
205,20,KS,5,36.7983,-99,17,11,3000,400000,4,1,0,0,0,100,0,2,1,50,0,0,0,0,8,3
205,20,KS,5,36.7983,-99,3,12,175134,209130,5.2,3,0,100,0,0,0,2,6,0,0,10,30,60,5,1
205,20,KS,5,36.7983,-99,16,12,42924,597695,5.8,3,0,100,0,0,0,2,6,0,0,0,10,90,11,1
205,20,KS,5,36.7983,-99,5,13,75150,365274,5.9,3,0,100,0,0,0,2,4,0,0,100,0,0,11,1
205,20,KS,5,36.7983,-99,16,10,19929,310259,3.6,1,0,0,0,100,0,2,4,7,17,76,0,0,5,6
205,20,KS,5,36.7983,-99,13,10,96200,1500000,4.5,3,0,100,0,0,0,2,5,0,0,0,100,0,16,3
205,20,KS,5,36.7983,-99,17,13,2500,845000,5.1,1,0,0,0,100,0,2,1,10,0,0,0,0,16,3
205,20,KS,5,36.7983,-99,6,12,94389,573328,4.6,1,25,0,0,75,0,2,3,10,60,30,0,0,11,7
205,20,KS,5,36.7983,-99,14,10,28289,760810,7,1,0,0,0,100,0,2,3,50,50,0,0,0,22,9
205,20,KS,5,36.7983,-99,7,12,62743,527921,5.4,3,0,100,0,0,0,2,4,0,0,83,17,0,11,1
205,20,KS,5,36.7983,-99,17,12,20000,600000,7.8,1,0,0,0,100,0,2,4,0,0,100,0,0,12,6
205,20,KS,5,36.7983,-99,9,13,86943,1019317,5,2,100,0,0,0,0,2,3,0,85,5,0,10,22,1
205,20,KS,5,36.7983,-99,10,12,4920,852622,-99,1,0,0,0,100,0,2,5,20,0,0,70,0,11,3
205,20,KS,5,36.7983,-99,17,10,1000,485000,6,1,0,0,0,100,0,2,2,100,0,0,0,0,5,3
205,20,KS,5,36.7983,11,17,8,3000,185498,10,1,0,0,0,100,0,1,2,100,0,0,0,0,12,6
205,20,KS,5,36.7983,-99,4,12,80000,570000,4.9,3,0,100,0,0,0,2,2,25,0,25,25,25,16,3
205,20,KS,5,36.7983,-99,13,12,20000,389359,6,1,0,0,0,100,0,2,2,50,50,0,0,0,22,3
205,20,KS,5,36.7983,12,6,8,29060,276944,7,1,0,0,0,100,0,2,2,90,10,0,0,0,19,7
205,20,KS,5,36.7983,11,17,13,60000,800000,4.5,1,0,20,0,80,0,2,2,90,10,0,0,0,11,-99
205,20,KS,5,36.7983,-99,7,13,114899,877238,6.1,3,0,100,0,0,0,-99,4,5,10,45,40,0,11,1
205,20,KS,5,36.7983,-99,9,12,500,296000,-99,1,0,0,0,100,0,2,1,10,0,0,0,0,5,3
205,20,KS,5,36.7983,-99,3,10,12483,64618,7,1,0,0,0,100,0,1,2,100,0,0,0,0,8,8
205,20,KS,5,36.7983,-99,4,12,7000,310000,6.5,1,0,0,0,100,0,2,3,40,60,0,0,0,11,3
205,20,KS,5,36.7983,-99,17,9,10000,1687000,6,2,100,0,0,0,0,2,2,80,20,0,0,0,11,9
205,20,KS,5,36.7983,-99,1,12,150437,150437,5,2,100,0,0,0,0,-99,6,0,0,0,0,100,16,1
205,20,KS,5,36.7983,16,15,11,2400,600000,6,1,0,0,0,100,0,2,3,0,100,0,0,0,12,4
205,20,KS,5,36.7983,-99,5,12,125000,625000,5.9,2,100,0,0,0,0,2,5,5,10,35,40,10,16,1
205,20,KS,5,36.7983,-99,6,13,33407,621407,5.5,2,100,0,0,0,0,2,6,10,0,0,0,90,5,1
205,20,KS,5,36.7983,-99,17,10,10000,635000,4.5,1,0,0,0,100,0,2,1,0,50,0,0,0,16,3
205,20,KS,5,36.7983,22,16,10,11000,157362,-99,2,100,0,0,0,0,2,2,90,10,0,0,0,5,4
205,20,KS,5,36.7983,-99,3,12,58471,343694,5,2,100,0,0,0,0,2,6,0,0,0,0,100,5,1
205,20,KS,5,36.7983,-99,7,12,124279,714122,4.2,2,100,0,0,0,0,2,6,0,0,0,0,100,16,1
205,20,KS,5,36.7983,-99,16,11,600,200000,8,1,0,0,0,100,0,2,1,10,0,0,0,0,11,3
205,20,KS,5,36.7983,-99,2,12,213061,597168,7.2,2,100,0,0,0,0,2,6,0,0,0,40,60,5,7
205,20,KS,5,36.7983,-99,17,11,5760,659700,6,1,0,0,0,100,0,2,5,0,0,0,100,0,5,8
205,20,KS,5,36.7983,-99,8,12,110102,967950,5,2,100,0,0,0,0,2,4,0,7,68,23,2,16,1
205,20,KS,5,36.7983,-99,8,12,89115,734000,5.7,2,100,0,0,0,0,2,5,10,6,40,44,0,11,1
205,20,KS,5,36.7983,-99,6,12,150000,550000,6,1,0,0,0,100,0,2,3,0,100,0,0,0,16,7
205,20,KS,5,36.7983,19,15,12,4905,934318,8,1,0,0,0,100,0,2,2,100,0,0,0,0,5,3
205,20,KS,5,36.7983,-99,17,12,200,600000,5,1,0,0,0,100,0,2,2,100,0,0,0,0,20,3
205,20,KS,5,36.7983,-99,9,13,39736,244090,6,1,0,0,0,100,0,2,3,0,100,0,0,0,11,6
205,20,KS,5,36.7983,-99,7,12,135200,846819,5.7,3,0,100,0,0,0,2,3,15,45,30,10,0,16,1
205,20,KS,5,36.7983,-99,4,12,42000,233157,5,2,100,0,0,0,0,2,2,95,0,0,0,0,11,6
205,20,KS,5,36.7983,-99,9,12,50000,849700,5.3,2,100,0,0,0,0,2,3,0,90,10,0,0,5,1
205,20,KS,5,36.7983,26,17,11,4000,75000,5.2,1,0,0,0,100,0,2,2,85,15,0,0,0,12,3
205,20,KS,5,36.7983,-99,17,11,1021,276541,5.2,1,0,0,0,100,0,2,2,100,0,0,0,0,8,3
205,20,KS,5,36.7983,-99,11,12,54276,507879,4.4,1,0,0,0,100,0,2,3,0,100,0,0,0,5,5
205,20,KS,5,36.7983,11,10,11,20000,850000,6,2,80,0,0,20,0,2,2,80,10,0,0,0,11,6
205,20,KS,5,36.7983,-99,15,12,10000,886364,5,1,0,0,0,100,0,2,2,95,5,0,0,0,11,6
205,20,KS,5,36.7983,26,17,10,1068,200000,10,1,0,0,0,100,0,2,1,0,0,0,0,0,4,3
205,20,KS,5,36.7983,-99,3,13,96000,387464,5.5,3,0,100,0,0,0,2,4,25,0,50,25,0,5,1
205,20,KS,5,36.7983,-99,11,13,44233,649026,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,11,-99
205,20,KS,5,36.7983,-99,17,10,372,800000,4,2,100,0,0,0,0,2,3,50,50,0,0,0,16,1
205,20,KS,5,36.7983,11,17,11,13041,1000000,6,3,0,100,0,0,0,2,3,0,100,0,0,0,12,6
205,20,KS,5,36.7983,-99,14,11,23359,1216052,6,2,100,0,0,0,0,2,3,50,50,0,0,0,8,1
205,20,KS,5,36.7983,-99,8,12,47408,750000,5,2,100,0,0,0,0,2,5,5,10,25,30,25,11,1
205,20,KS,5,36.7983,11,17,11,35000,490000,5,2,90,0,0,10,0,2,7,-99,-99,-99,-99,-99,12,6
205,20,KS,5,36.7983,-99,8,11,1500,645262,5.5,1,0,0,0,100,0,2,2,100,0,0,0,0,22,3
205,20,KS,5,36.7983,-99,17,12,1000,609318,5,1,0,0,0,100,0,2,2,100,0,0,0,0,16,3
205,20,KS,5,36.7983,11,1,11,53217,88696,5.2,1,0,0,0,100,0,2,2,100,0,0,0,0,12,6
205,20,KS,5,36.7983,-99,6,12,38905,499728,4.6,2,100,0,0,0,0,2,4,0,0,70,30,0,16,1
205,20,KS,5,36.7983,-99,10,12,55339,677903,-99,2,100,0,0,0,0,2,4,0,0,80,20,0,5,1
205,20,KS,5,36.7983,-99,14,11,1000,368000,7,1,0,0,0,100,0,2,2,75,0,0,0,0,8,3
205,20,KS,5,36.7983,-99,14,12,19000,1375000,5,1,0,0,0,100,0,2,3,5,80,10,5,0,22,9
205,20,KS,5,36.7983,-99,13,7,16176,558050,5.1,1,0,0,0,100,0,2,4,0,0,100,0,0,5,8
205,20,KS,5,36.7983,-99,14,7,434,585100,6,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
205,20,KS,5,36.7983,-99,3,12,124764,414583,4.1,3,0,100,0,0,0,2,6,0,0,10,40,50,16,1
205,20,KS,5,36.7983,-99,15,8,1000,300000,8.5,1,0,0,0,100,0,2,3,0,100,0,0,0,8,3
205,20,KS,5,36.7983,-99,12,11,0,650000,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,12,-99
205,20,KS,5,36.7983,-99,6,12,60000,200000,5,2,100,0,0,0,0,2,4,0,0,100,0,0,5,1
205,20,KS,5,36.7983,-99,13,8,7500,385000,6.2,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
205,20,KS,5,36.7983,-99,3,12,102245,213825,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,5,-99
205,20,KS,5,36.7983,-99,15,12,3782,582750,5.7,1,0,0,0,100,0,2,2,100,0,0,0,0,16,3
205,20,KS,5,36.7983,-99,3,12,106002,343694,5,2,100,0,0,0,0,-99,6,0,0,0,0,100,11,1
205,20,KS,5,36.7983,-99,11,12,39599,726335,4.8,1,0,0,0,100,0,2,3,10,82,3,5,0,5,3
205,20,KS,5,36.7983,-99,17,12,75000,1000000,4.8,2,95,0,0,5,0,2,6,5,10,10,25,50,16,1
205,20,KS,5,36.7983,-99,13,12,10511,440751,5,1,0,0,0,100,0,2,3,0,100,0,0,0,12,6
205,20,KS,5,36.7983,-99,3,12,190275,616563,4.5,2,100,0,0,0,0,2,6,0,0,0,5,95,5,1
205,20,KS,5,36.7983,-99,17,12,78060,1497000,4,2,80,0,0,20,0,2,7,-99,-99,-99,-99,-99,16,3
205,20,KS,5,36.7983,-99,5,11,23184,129475,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,5,2
205,20,KS,5,36.7983,-99,17,13,42400,764082,6.8,2,100,0,0,0,0,2,5,0,25,25,50,0,11,1
205,20,KS,5,36.7983,-99,9,12,38763,565371,5.5,1,0,0,0,100,0,2,2,60,35,5,0,0,22,9
205,20,KS,5,36.7983,-99,6,12,85626,528946,-99,3,0,100,0,0,0,2,7,-99,-99,-99,-99,-99,5,1
205,20,KS,5,36.7983,-99,3,12,120614,295011,5.9,2,100,0,0,0,0,2,6,2,3,5,40,50,16,1
205,20,KS,5,36.7983,-99,13,7,0,634745,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,8,-99
205,20,KS,5,36.7983,-99,12,12,3500,626655,6.1,1,0,0,0,100,0,2,2,100,0,0,0,0,5,3
205,20,KS,5,36.7983,-99,3,12,90900,394921,5.8,2,100,0,0,0,0,2,6,0,0,0,10,90,5,1
205,20,KS,5,36.7983,-99,16,12,20802,482621,5.5,2,100,0,0,0,0,2,3,0,95,5,0,0,5,1
205,20,KS,5,36.7983,-99,6,12,54600,482510,5.3,1,0,30,0,70,0,2,4,0,20,70,10,0,16,3
205,20,KS,5,36.7983,-99,3,12,141109,343694,5,2,100,0,0,0,0,-99,6,0,0,0,0,100,16,1
205,20,KS,5,36.7983,-99,13,12,8175,672955,4.4,2,100,0,0,0,0,2,2,50,40,10,0,0,11,1
205,20,KS,5,36.7983,-99,9,12,1200,1600000,6,1,0,0,0,100,0,2,3,0,70,0,0,0,5,3
205,20,KS,5,36.7983,-99,5,13,30000,300000,6,2,100,0,0,0,0,2,1,25,25,0,0,0,16,1
205,20,KS,5,36.7983,-99,8,13,500,670000,10,1,0,0,0,100,0,2,1,20,0,0,0,0,16,3
205,20,KS,5,36.7983,11,17,10,10000,1322176,4.6,1,0,0,0,100,0,2,2,80,10,0,0,0,5,-99
205,20,KS,5,36.7983,-99,12,12,10813,334600,6,1,0,0,0,100,0,2,2,100,0,0,0,0,8,3
205,20,KS,5,36.7983,-99,11,12,7522,75000,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,5,3
205,20,KS,5,36.7983,-99,9,12,41090,1300951,5.2,1,40,0,0,60,0,2,2,30,20,20,25,5,11,3
205,20,KS,5,36.7983,-99,9,12,109144,1195674,5.1,3,45,55,0,0,0,2,5,0,0,0,80,20,16,1
205,20,KS,5,36.7983,-99,4,10,16773,104039,7,2,100,0,0,0,0,2,2,80,20,0,0,0,8,1
205,20,KS,5,36.7983,-99,13,8,10905,672955,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,8,-99
205,20,KS,5,36.7983,-99,7,12,38772,797971,5,1,0,0,0,100,0,2,6,0,8,2,10,80,11,6
205,20,KS,5,36.7983,-99,13,13,164048,265942,5.4,2,100,0,0,0,0,2,2,25,25,25,20,5,11,1
205,20,KS,5,36.7983,-99,17,13,2735,685491,5,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,20,3
205,20,KS,5,36.7983,19,15,9,12000,500000,10,1,0,0,0,100,0,3,2,100,0,0,0,0,16,4
205,20,KS,5,36.7983,-99,5,14,118000,354000,8,1,0,0,0,100,0,3,5,0,10,30,60,0,11,8
205,20,KS,5,36.7983,-99,4,12,140376,687144,5.7,2,100,0,0,0,0,2,6,0,0,0,0,100,5,1
205,20,KS,5,36.7983,21,17,9,37783,999868,6.3,1,0,0,0,100,0,2,2,50,50,0,0,0,12,3
205,20,KS,5,36.7983,11,17,11,5000,250000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,12,6
205,20,KS,5,36.7983,11,14,11,4000,770000,6.4,3,0,100,0,0,0,2,2,70,0,0,0,0,5,6
205,20,KS,5,36.7983,-99,15,12,2500,1485000,5,1,0,0,0,100,0,2,2,60,0,0,0,0,11,3
205,20,KS,5,36.7983,-99,11,10,30614,228534,6.6,2,100,0,0,0,0,2,2,65,25,5,4,1,8,1
205,20,KS,5,36.7983,-99,1,12,137496,182745,5.4,3,0,100,0,0,0,2,6,0,0,10,20,70,11,1
205,20,KS,5,36.7983,-99,4,12,61945,242945,8.1,3,0,100,0,0,0,2,6,0,0,0,20,80,11,1
205,20,KS,5,36.7983,-99,7,12,120000,1160000,6,3,0,100,0,0,0,2,5,0,0,0,100,0,11,1
205,20,KS,5,36.7983,-99,15,10,5000,750000,7,1,0,0,0,100,0,2,2,80,0,20,0,0,5,3
205,20,KS,5,36.7983,19,10,12,2200,575000,10,1,0,0,0,100,0,2,2,80,20,0,0,0,11,3
205,20,KS,5,36.7983,-99,6,12,78491,528946,-99,3,0,100,0,0,0,2,5,10,20,20,30,20,5,3
205,20,KS,5,36.7983,-99,3,12,110250,618430,5.8,3,0,100,0,0,0,4,7,-99,-99,-99,-99,-99,11,1
205,20,KS,5,36.7983,-99,14,12,4109,232169,5.6,1,0,0,0,100,0,2,2,100,0,0,0,0,11,3
205,20,KS,5,36.7983,-99,7,12,54321,492018,5.6,2,100,0,0,0,0,2,3,0,100,0,0,0,5,6
205,20,KS,5,36.7983,-99,15,11,2500,1052960,6,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,8,3
205,20,KS,5,36.7983,-99,6,12,71355,528946,-99,3,0,100,0,0,0,-99,7,-99,-99,-99,-99,-99,16,-99
205,20,KS,5,36.7983,-99,11,12,4000,450000,5.1,1,0,0,0,100,0,2,3,20,80,0,0,0,5,3
205,20,KS,5,36.7983,-99,16,10,5000,200000,5,1,0,0,0,100,0,1,2,100,0,0,0,0,8,3
205,20,KS,5,36.7983,-99,17,11,1000,540000,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,8,3
205,20,KS,5,36.7983,-99,4,12,57012,228029,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,5,2
205,20,KS,5,36.7983,-99,16,12,52000,635959,6,2,100,0,0,0,0,2,2,100,0,0,0,0,12,1
205,20,KS,5,36.7983,-99,12,12,81213,1225000,5.6,3,0,100,0,0,0,2,6,0,0,0,20,80,11,1
205,20,KS,5,36.7983,-99,5,12,99179,620000,5.6,3,0,100,0,0,0,2,6,3,2,10,20,65,11,1
205,20,KS,5,36.7983,-99,8,12,85388,928900,4.5,3,0,100,0,0,0,-99,4,5,20,40,30,5,16,1
205,20,KS,5,36.7983,-99,10,11,0,650000,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,5,-99
205,20,KS,5,36.7983,-99,12,12,5000,500000,5,1,0,0,0,100,0,2,4,0,0,100,0,0,16,3
205,20,KS,5,36.7983,-99,16,12,43665,1500000,5.2,3,0,100,0,0,0,2,3,0,85,15,0,0,11,1
205,20,KS,5,36.7983,-99,4,12,79188,474564,5,2,100,0,0,0,0,-99,6,0,0,0,0,100,16,1
205,20,KS,5,36.7983,-99,16,8,250,389000,4.2,1,0,0,0,100,0,2,2,90,0,0,0,0,8,6
205,20,KS,5,36.7983,-99,3,12,125000,475000,5.9,2,100,0,0,0,0,2,5,5,10,35,40,10,16,1
205,20,KS,5,36.7983,-99,11,9,500,936520,6.5,1,0,0,0,100,0,2,2,100,0,0,0,0,11,-99
205,20,KS,5,36.7983,-99,1,12,116098,126981,5.4,2,100,0,0,0,0,2,6,0,0,0,20,80,16,1
205,20,KS,5,36.7983,-99,4,12,80324,474564,5,2,100,0,0,0,0,-99,6,0,0,0,0,100,5,1
205,20,KS,5,36.7983,-99,7,13,67394,546240,6.1,3,0,100,0,0,0,2,3,0,75,10,0,0,5,-99
205,20,KS,5,36.7983,19,13,11,17756,757488,6,1,0,0,0,100,0,2,4,0,0,70,0,10,11,6
205,20,KS,5,36.7983,12,17,10,6000,298000,5,2,100,0,0,0,0,2,2,50,50,0,0,0,12,4
205,20,KS,5,36.7983,-99,10,12,86000,825456,5.2,3,0,100,0,0,0,2,4,40,0,50,10,0,16,1
205,20,KS,5,36.7983,-99,11,12,58127,683123,5.5,1,0,0,0,100,0,2,6,0,0,0,0,100,16,6
205,20,KS,5,36.7983,-99,11,12,500,1000000,4,1,0,0,0,100,0,2,2,100,0,0,0,0,5,3
205,20,KS,5,36.7983,26,17,4,350,67000,15,1,0,0,0,100,0,2,2,100,0,0,0,0,1,3
205,20,KS,5,36.7983,-99,6,12,115897,760000,4.4,2,70,0,0,30,0,2,4,15,0,45,35,5,16,3
205,20,KS,5,36.7983,21,9,10,43996,211107,5,1,0,0,0,100,0,2,2,95,5,0,0,0,12,11
205,20,KS,5,36.7983,26,16,12,20000,800000,5.5,1,0,0,0,100,0,2,2,58,10,5,5,2,16,3
205,20,KS,5,36.7983,-99,4,12,139859,716982,6.6,2,100,0,0,0,0,2,6,0,0,0,0,100,5,1
205,20,KS,5,36.7983,-99,7,12,127595,428377,4.6,1,0,0,0,100,0,2,4,0,0,100,0,0,5,5
205,20,KS,5,36.7983,-99,13,8,33000,871000,6.1,2,100,0,0,0,0,2,2,95,0,0,5,0,22,1
205,20,KS,5,36.7983,-99,7,12,36214,452795,5.1,2,90,0,0,10,0,2,4,10,10,50,20,10,16,1
205,20,KS,5,36.7983,-99,9,12,58368,840688,6.2,3,0,100,0,0,0,2,7,-99,-99,-99,-99,-99,11,1
205,20,KS,5,36.7983,-99,5,11,126531,425314,5.2,3,0,100,0,0,0,2,6,1,1,10,10,78,5,1
205,20,KS,5,36.7983,-99,5,12,19826,609877,-99,2,100,0,0,0,0,2,6,0,0,2,0,98,16,1
205,20,KS,5,36.7983,-99,11,13,14000,800000,5,1,0,0,0,100,0,2,2,50,0,30,20,0,5,3
205,20,KS,5,36.7983,-99,9,12,100500,1060190,-99,2,100,0,0,0,0,2,6,0,0,2,18,80,11,1
205,20,KS,5,36.7983,-99,11,12,114000,620000,5.5,2,100,0,0,0,0,2,4,25,0,50,25,0,11,1
205,20,KS,5,36.7983,-99,13,10,2500,249000,5,1,0,0,0,100,0,2,2,100,0,0,0,0,8,3
205,20,KS,5,36.7983,-99,12,12,59878,1208813,4.9,2,100,0,0,0,0,2,6,5,10,20,20,40,11,1
205,20,KS,5,36.7983,-99,11,12,2000,786543,10.1,1,0,0,0,100,0,2,2,90,0,0,0,0,22,3
205,20,KS,5,36.7983,19,14,10,4000,211280,7.1,1,0,0,0,100,0,2,2,100,0,0,0,0,16,9
205,20,KS,5,36.7983,-99,2,12,45333,114102,4.5,1,0,0,0,100,0,2,2,100,0,0,0,0,8,7
205,20,KS,5,36.7983,19,16,9,4000,359987,4.5,1,0,0,0,100,0,2,2,90,10,0,0,0,8,3
205,20,KS,5,36.7983,-99,8,13,59099,1003557,4.8,2,100,0,0,0,0,2,6,5,15,20,0,60,5,1
205,20,KS,5,36.7983,-99,3,12,102245,534000,5.1,2,100,0,0,0,0,2,6,0,5,15,15,65,21,1
205,20,KS,5,36.7983,-99,17,13,1000,1000728,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,12,3
205,20,KS,5,36.7983,-99,11,12,80000,1300000,5.5,2,100,0,0,0,0,2,6,0,0,30,0,70,5,1
205,20,KS,5,36.7983,-99,10,12,12000,525000,6.3,1,0,0,0,100,0,2,2,65,10,25,0,0,16,3
205,20,KS,5,36.7983,-99,17,11,6414,548409,-99,1,0,0,0,100,0,2,3,0,99,1,0,0,8,3
205,20,KS,5,36.7983,-99,13,12,5000,679593,8,1,0,0,0,100,0,2,2,100,0,0,0,0,5,3
205,20,KS,5,36.7983,-99,4,13,42267,189213,5.9,2,100,0,0,0,0,2,3,0,100,0,0,0,8,1
205,20,KS,5,36.7983,12,16,9,7000,110000,9,1,0,0,0,100,0,2,2,100,0,0,0,0,8,6
205,20,KS,5,36.7983,-99,3,12,102245,424935,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,5,-99
205,20,KS,5,36.7983,-99,11,12,10000,601730,5,1,0,0,0,100,0,2,4,0,0,100,0,0,22,6
205,20,KS,5,36.7983,-99,13,12,6000,801000,5,1,0,0,0,100,0,2,2,100,0,0,0,0,11,3
205,20,KS,5,36.7983,-99,3,12,130453,343694,5,2,100,0,0,0,0,-99,6,0,0,0,0,100,11,1
205,20,KS,5,36.7983,-99,5,11,111477,512113,6.2,1,0,0,0,100,0,2,6,2,0,0,0,98,5,8
205,20,KS,5,36.7983,-99,7,12,87853,615642,6.9,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,11,-99
205,20,KS,5,36.7983,-99,17,12,56800,381721,2.9,1,0,0,0,100,0,2,4,0,0,100,0,0,11,3
205,20,KS,5,36.7983,-99,3,12,132731,534130,5.1,2,100,0,0,0,0,2,6,0,0,0,5,95,5,1
205,20,KS,5,36.7983,-99,4,12,131882,474564,5,2,100,0,0,0,0,2,6,0,0,0,0,100,5,1
205,20,KS,5,36.7983,-99,5,11,95968,425314,5.2,3,0,100,0,0,0,2,6,1,1,10,10,78,21,1
205,20,KS,5,36.7983,-99,15,12,5101,395695,7,1,0,0,0,100,0,2,2,100,0,0,0,0,5,3
205,20,KS,5,36.7983,-99,10,13,59179,562202,6.8,2,100,0,0,0,0,2,5,20,20,20,40,0,16,1
205,20,KS,5,36.7983,-99,2,10,40000,53136,4.6,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,11,8
205,20,KS,5,36.7983,-99,7,12,10251,764718,5.7,2,100,0,0,0,0,2,3,5,80,5,10,0,5,1
205,20,KS,5,36.7983,26,13,10,500,421760,5.5,1,0,0,0,100,0,2,1,25,0,0,0,0,8,3
205,20,KS,5,36.7983,-99,3,12,102245,343694,-99,1,0,0,0,100,0,2,4,30,30,40,0,0,5,-99
205,20,KS,5,36.7983,-99,1,10,5098,7681,7,1,0,0,0,100,0,1,2,100,0,0,0,0,5,8
205,20,KS,5,36.7983,-99,8,12,80420,788425,5.5,1,0,0,0,100,0,2,3,0,100,0,0,0,11,11
205,20,KS,5,36.7983,-99,6,13,81598,528946,5,2,100,0,0,0,0,-99,6,0,0,0,0,100,16,1
